site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Bergamo.csv,3/3/2020 12:00:00 AM,6.5,1.2,38,22,93.8,79.3,-93.669,-2.6499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/4/2020 12:00:00 AM,9.7,3,1.4,8,89.7,43.9,-93.669,-3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/5/2020 12:00:00 AM,10.5,1.9,0.2,10,84.6,37.6,-93.654465,-4.285465,0.014534883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/6/2020 12:00:00 AM,7,1.9,10.7,21,96.3,68.2,-93.654465,-2.5499997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/7/2020 12:00:00 AM,9.5,3.3,0.1,14,97.4,62,-93.654465,-3.1000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/8/2020 12:00:00 AM,12.9,1.2,0,5,80.4,27,-93.29507,-5.4905977,0.3594016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/9/2020 12:00:00 AM,11.3,0.7,0,5,77.2,40.7,-93.21535,-5.220283,0.079717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/10/2020 12:00:00 AM,8.9,2.6,0.7,17,85.1,58.8,-93.21535,-3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/11/2020 12:00:00 AM,12.6,3.1,0,7,85.3,44.6,-92.85956,-4.394211,0.35578957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/12/2020 12:00:00 AM,16.8,4.3,0,13,88,50.6,-91.00996,-4.400399,1.8495997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
