site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Oristano.csv,4/3/2014 12:00:00 AM,19.7,9.9,0,0,89.9,52.4,-47.26887,-0.099490166,4.8005104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/4/2014 12:00:00 AM,20.2,12.2,14.3,9,93.5,55.8,-41.06887,0,6.200001,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,
..\..\..\files\weather\hourly\Oristano.csv,4/5/2014 12:00:00 AM,14.7,11.3,9.4,20,95.2,81.2,-38.06887,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/6/2014 12:00:00 AM,15.9,10.2,4.8,22,94.4,81.9,-35.01887,0,3.0499992,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/7/2014 12:00:00 AM,17.8,9,0,4,94.7,67.2,-31.562054,-0.94318175,3.4568179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/8/2014 12:00:00 AM,18.9,9.7,0,7,91.7,67.6,-27.257162,-0.29510832,4.304891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/9/2014 12:00:00 AM,18.1,9.7,0,9,94.5,65,-23.351805,-0.29464245,3.9053574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/10/2014 12:00:00 AM,16.2,8.4,0,7,95.1,64.5,-20.887703,-1.4358978,2.4641027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/11/2014 12:00:00 AM,17,7,0,7,95.4,67.6,-18.437702,-2.55,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/12/2014 12:00:00 AM,16.6,10,0.1,11,94.7,70.6,-15.137702,-0,3.3000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/13/2014 12:00:00 AM,18,11.2,4,14,96,73.5,-10.537702,0,4.6000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/14/2014 12:00:00 AM,17.2,10.1,0,7,96.1,76,-6.887701,0,3.6500006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/15/2014 12:00:00 AM,18,10.2,0,8,97,71.6,-2.7877007,0,4.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/16/2014 12:00:00 AM,17,10,0,4,95.8,69.4,0,-0,3.5,6.3639345,6.3639345,0.23570128,10.294626,10,1.9102763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Oristano.csv,4/17/2014 12:00:00 AM,16.8,7.6,0,0,80.6,41.8,0,-2.0869567,2.5130432,4.3963056,10.760241,0.3985274,10.498159,10,2.0797176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
