site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Potenza.csv,2/5/2020 12:00:00 AM,15.9,4.2,11.8,13,92,60.7,-88.00759,-4.362393,1.4876066,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/6/2020 12:00:00 AM,5.7,3.7,6.1,13,78.4,51.5,-88.00759,-0.99999976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/7/2020 12:00:00 AM,6.1,1.3,0,0,63.1,36.5,-88.00759,-2.3999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/8/2020 12:00:00 AM,10.7,0.8,0,0,65,33.6,-87.98284,-4.9252524,0.024747463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/9/2020 12:00:00 AM,12.8,0.2,0,0,79.8,31.3,-87.67173,-5.988889,0.31111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/10/2020 12:00:00 AM,13.9,0.3,0,0,77.1,23.4,-87.11254,-6.2408085,0.5591911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/11/2020 12:00:00 AM,13.4,6.2,0,3,80.9,61.5,-86.30976,-2.7972217,0.80277765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/12/2020 12:00:00 AM,16.7,11.9,0,0,80.2,56.1,-82.00976,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/13/2020 12:00:00 AM,15.7,6.7,0,4,84.6,46.4,-80.20476,-2.6950002,1.8049998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/14/2020 12:00:00 AM,16.1,4.4,0.2,2,88.7,31.9,-78.614586,-4.259829,1.590171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/15/2020 12:00:00 AM,11.9,7.6,6.8,10,83.3,71.2,-78.19482,-1.7302328,0.4197673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/16/2020 12:00:00 AM,12.7,3.7,0,6,85,44.6,-77.78982,-4.0950003,0.40499994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/17/2020 12:00:00 AM,14.5,2.2,0,5,84.5,33.3,-76.966644,-5.32683,0.8231707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/18/2020 12:00:00 AM,16.9,1.6,0,1,85.3,32.9,-75.41076,-6.094118,1.5558822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/19/2020 12:00:00 AM,15.5,4.4,0,2,86.6,48,-74.04815,-4.187387,1.3626126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/20/2020 12:00:00 AM,13.7,6.4,2.7,11,94.1,55.3,-73.11048,-2.712329,0.9376712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/21/2020 12:00:00 AM,9.8,3.1,0.1,5,85.4,41.7,-73.11048,-3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/22/2020 12:00:00 AM,14.2,2.3,0,0,76.5,30,-72.36931,-5.208823,0.74117637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/23/2020 12:00:00 AM,10.9,2.7,0,4,84,31.1,-72.319916,-4.050609,0.0493902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/24/2020 12:00:00 AM,17.6,2.4,0,1,81.5,27.3,-70.419914,-5.7,1.9000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/25/2020 12:00:00 AM,17.9,7.3,0,12,90.8,48.7,-67.47604,-2.3561325,2.9438677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,2/26/2020 12:00:00 AM,16.8,6.9,0,5,91.9,44,-65.14069,-2.6146462,2.3353531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
