site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,onsRule310,onsEpi,onsIpi,onsDmcast,onsMagarey,onsUCSC,onsmisfits,onslaore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/2/2015 12:00:00 AM,17.96,7.4599996,0,3,93.38629,46.91439,-51.7395,-2.2327812,3.0172184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/3/2015 12:00:00 AM,15.98,6.01,0,3,92.51539,47.69371,-49.9461,-3.1915996,1.7934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/4/2015 12:00:00 AM,15.620001,5.0100007,0.34583333,2,90.31938,44.450863,-48.457672,-3.8165736,1.4884263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/5/2015 12:00:00 AM,11.98,4.09,8.679167,24,92.43547,52.97578,-48.209232,-3.6965587,0.24844097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/6/2015 12:00:00 AM,10.27,4.8826785,16.8375,24,96.35883,72.83614,-48.202465,-2.6868954,0.006765908,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/7/2015 12:00:00 AM,10.61,3.2469535,3.7375002,23,90.348854,57.071774,-48.177197,-3.6562548,0.025268046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/8/2015 12:00:00 AM,9.99,2.0900002,0,0,85.56572,49.55457,-48.177197,-3.9499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/9/2015 12:00:00 AM,13.51,3.7600002,0,0,88.9761,45.975502,-47.545395,-4.2432,0.6318001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/10/2015 12:00:00 AM,16.32,5.74,0,3,91.36434,45.23638,-45.657757,-3.4023633,1.8876368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/11/2015 12:00:00 AM,16.17,6.9752083,0,5,95.799164,53.464275,-43.587624,-2.527262,2.070134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/12/2015 12:00:00 AM,15.34,5.5400004,0,3,92.03285,47.84644,-42.132748,-3.4451222,1.4548777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/13/2015 12:00:00 AM,17.88,6.76,0,3,91.689606,44.12618,-39.340733,-2.7679853,2.7920141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/14/2015 12:00:00 AM,19.33,9.01,0,5,94.88027,48.60525,-35.123245,-0.9425144,4.2174854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/15/2015 12:00:00 AM,18.9,9.210001,0,5,96.26411,51.34195,-31.036041,-0.7577958,4.0872035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/16/2015 12:00:00 AM,20.08,10.93,0,5,98.31566,54.671524,-25.53104,0,5.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/17/2015 12:00:00 AM,20.46,10.65,0,5,96.716415,51.564262,-19.97604,0,5.5549994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/18/2015 12:00:00 AM,22.03,9.9,0,2,92.16145,41.894886,-14.010628,-0.099588394,5.965412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/19/2015 12:00:00 AM,18.12,9.98,0,6,99.78308,58.85017,-9.960604,-0.019976139,4.0500245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/20/2015 12:00:00 AM,18.63,8.73,0,5,95.51864,50.159485,-6.199145,-1.1885409,3.7614589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/21/2015 12:00:00 AM,18.56,9.17,0,5,96.81218,52.60182,-2.2974625,-0.7933173,3.9016824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/22/2015 12:00:00 AM,20.87,8.79,0,1,90.96124,41.7373,0,-1.1493993,4.8906007,8.037339,8.037339,0.29767925,10.372099,10,1.9747723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/23/2015 12:00:00 AM,21.92,9.95,0,3,91.37619,42.507412,0,-0.049895763,5.935104,9.18828,17.22562,0.63798594,10.7974825,10,2.3289042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/24/2015 12:00:00 AM,19.26,9.35,0,6,95.91422,50.49346,0,-0.6286826,4.3263173,7.415527,24.641148,0.91263515,11.070397,11,2.5561059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/25/2015 12:00:00 AM,19.49,11.489985,0,6,100,61.307316,0,0,5.489992,8.750031,33.39118,1.2367103,11.2729435,11,2.7247255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/26/2015 12:00:00 AM,20.99,9.86,0,3,93.42663,45.731747,0,-0.13911915,5.4258804,8.683199,42.07438,1.5583104,11.473944,11,2.8920581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/27/2015 12:00:00 AM,20.37,10.800001,0.36666667,6,97.315926,52.696545,0,0,5.585001,8.846427,50.920807,1.8859558,12.119148,12,3.5949063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/28/2015 12:00:00 AM,20.96,10.42,9.154167,24,98.6825,48.33746,0,0,5.6899996,8.951165,59.87197,2.2174804,12.257283,12,3.9020262,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/29/2015 12:00:00 AM,14.970001,9.770001,16.579166,23,100,73.780975,0,-0.22491169,2.3750877,4.673872,64.545845,2.3905869,12.3294115,12,4.0623913,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,4/30/2015 12:00:00 AM,18.89,9.5,0,6,97.04903,52.81375,0,-0.48668814,4.2083116,7.2789335,71.824776,2.660177,13.0813055,13,5.7341022,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/1/2015 12:00:00 AM,17.87,9.6,0,7,99.21371,57.94574,0,-0.39032626,3.744674,6.683505,78.50828,2.9077141,13.158661,13,5.9060893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/2/2015 12:00:00 AM,19.03,10.07,0,7,98.27902,55.083965,0,0,4.55,7.7118587,86.22014,3.1933386,13.247918,13,6.104538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/3/2015 12:00:00 AM,20.95,12.62,0,6,100,59.34533,0,0,6.785,9.933086,96.15323,3.5612307,14.090307,14,7.97745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/4/2015 12:00:00 AM,21.55,12.16,0,5,98.00207,54.00291,0,0,6.8549995,9.989109,106.142334,3.9311976,14.182799,14,8.18309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/5/2015 12:00:00 AM,26.29,12.77,0,0,85.650795,36.945942,0,0,9.530001,11.543539,117.685875,4.358736,28.003807,28,27.110273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/6/2015 12:00:00 AM,29.32,15.78,0,0,82.23954,36.11726,0,0,12.549999,11.977676,129.66354,4.8023534,45.002674,45,49.477203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/7/2015 12:00:00 AM,28.420002,16.300001,0,0,86.70837,41.47187,0,0,12.360001,11.990429,141.65398,5.2464437,53.03697,53,60.18484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/8/2015 12:00:00 AM,25.78,15.51,0,3,93.993546,49.905903,0,0,10.645,11.863375,153.51735,5.6858277,53.102875,53,60.514374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/9/2015 12:00:00 AM,25.580002,13.930001,0,1,90.755684,44.036613,0,0,9.755001,11.623339,165.14069,6.1163216,53.16745,53,60.83725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/10/2015 12:00:00 AM,24.41,13.040001,0,3,92.21756,45.276413,0,0,8.725,11.194134,176.33482,6.5309196,53.229637,53,61.148186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/11/2015 12:00:00 AM,24.89,14.66,0,5,94.77366,50.23216,0,0,9.775,11.630056,187.96487,6.9616623,54.0354,54,65.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/12/2015 12:00:00 AM,25.379997,13.819999,0,1,91.12727,44.42691,0,0,9.599998,11.569197,199.53407,7.390151,54.08682,54,65.4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/13/2015 12:00:00 AM,24.61,12.66,0,1,90.665375,42.904095,0,0,8.635,11.148816,210.68289,7.8030696,54.136368,54,65.68184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/14/2015 12:00:00 AM,24.34,13.69,0,3,94.05712,48.381145,0,0,9.014999,11.33157,222.01447,8.222758,54.18673,54,65.93365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/15/2015 12:00:00 AM,24.02,14.170001,0,5,96.24306,52.062122,0,0,9.095001,11.367185,233.38165,8.643765,55.031044,55,70.15522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/16/2015 12:00:00 AM,26.11,14.349999,0.16666667,2,94.35108,43.512924,0,0,10.23,11.766411,245.14807,9.079558,55.074623,55,70.373116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,2,1,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/17/2015 12:00:00 AM,21.75,13.790001,3.8333335,23,100,61.6116,0,0,7.7700005,10.648366,255.79643,9.473942,55.11406,55,70.5703,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,2,1,2,2,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/18/2015 12:00:00 AM,25.95,16.32,0,5,95.42934,52.825672,0,0,11.135,11.9444475,267.74088,9.916328,55.1583,55,70.79149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,2,2,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/19/2015 12:00:00 AM,28.09,15.78,0,0,86.670845,40.87762,0,0,11.934999,11.999687,279.74057,10.360762,56.030922,56,75.15461,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,0,1,2,1,2,2,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/20/2015 12:00:00 AM,25.04,14.34,0,3,93.498245,48.109657,0,0,9.690001,11.601083,291.34164,10.790432,56.067753,56,75.33876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,2,1,2,2,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/21/2015 12:00:00 AM,25,13.298256,0.12916666,4,91.83278,44.667713,0,0,9.149128,11.39072,302.73236,11.21231,56.103912,56,75.51956,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,2,2,0,1,2,1,2,2,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/22/2015 12:00:00 AM,20.69,11.047204,3.2791667,24,99.794785,57.478226,0,0,5.8686028,9.125023,311.8574,11.550274,56.13288,56,75.664406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,2,1,2,3,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/23/2015 12:00:00 AM,17.85,9.88,7.1875,24,99.99863,59.58679,0,-0.11909604,3.8659036,6.855782,318.71317,11.804191,57.010315,57,80.051575,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,3,0,1,2,2,3,4,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/24/2015 12:00:00 AM,17.78,10.120001,2.2041667,24,100,61.286186,0,0,3.9500008,6.966711,325.67987,12.062218,57.029667,57,80.14833,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,1,2,2,4,5,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/25/2015 12:00:00 AM,18.75,11.4,0,8,100,63.80557,0,0,5.075,8.310758,333.99063,12.370023,57.052753,57,80.26376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,2,4,5,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/26/2015 12:00:00 AM,20.33,10.47,0.42916667,6,96.54383,51.26816,0,0,5.3999996,8.657299,342.64792,12.690663,57.0768,57,80.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,2,4,5,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/27/2015 12:00:00 AM,20.3,11.060001,10.1875,24,98.15852,54.31366,0,0,5.6800003,8.941272,351.5892,13.021822,57.101635,57,80.50818,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,1,1,2,2,5,6,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/28/2015 12:00:00 AM,20.42,11.9,7.2833333,23,100,58.117355,0,0,6.16,9.397129,360.98633,13.369864,58.002434,58,85.01217,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/29/2015 12:00:00 AM,21.31,11.17,0,5,96.03563,50.302303,0,0,6.24,9.469345,370.4557,13.720581,58.025818,58,85.12909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/30/2015 12:00:00 AM,22.670002,10.090001,0,0,89.78502,40.279648,0,0,6.380001,9.593161,380.04886,14.075884,58.049503,58,85.24751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,5/31/2015 12:00:00 AM,22.3,11.110001,0,3,93.34598,45.841774,0,0,6.705,9.868079,389.91693,14.441368,58.073868,58,85.36934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/1/2015 12:00:00 AM,23.420002,12.270001,0,3,93.20616,46.176575,0,0,7.845001,10.696445,400.61337,14.837532,58.10028,58,85.5014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/2/2015 12:00:00 AM,24.93,13.720001,0,3,92.30463,45.923676,0,0,9.325001,11.464065,412.07742,15.262127,59.015728,59,90.07864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/3/2015 12:00:00 AM,27.07,14.010001,0,0,86.02553,38.425888,0,0,10.540001,11.841302,423.91873,15.700693,59.04204,59,90.210205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/4/2015 12:00:00 AM,27.17,15.710001,0,0,89.74521,44.466724,0,0,11.440001,11.9767475,435.89548,16.144278,59.068657,59,90.343285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/5/2015 12:00:00 AM,28.650002,16.610003,0,0,86.598854,41.68435,0,0,12.630001,11.970721,447.8662,16.587637,59.095257,59,90.47629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/6/2015 12:00:00 AM,29.37,18.24,0,0,87.72286,44.894844,0,0,13.805,11.7607765,459.62698,17.023222,60.019447,60,95.09724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/7/2015 12:00:00 AM,28.060001,18.020002,0,3,92.103065,50.15871,0,0,13.040001,11.920344,471.54733,17.464716,60.04353,60,95.21765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/8/2015 12:00:00 AM,27.71,17.14,0.112500004,4,91.2674,47.98936,0,0,12.424999,11.986665,483.534,17.908667,60.067745,60,95.33873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,2,2,6,7,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/9/2015 12:00:00 AM,26.97,16.332325,2.8375,24,92.64547,49.221607,0,0,11.651161,11.990986,495.525,18.352777,61.000973,61,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,5,2,2,2,2,6,8,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/10/2015 12:00:00 AM,25.030003,14.840001,5.8708334,24,94.77715,50.39803,0,0,9.935001,11.681602,507.2066,18.78543,61.022606,61,100,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4,6,3,3,2,3,7,9,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/11/2015 12:00:00 AM,27.44,14.620001,2.7791667,23,86.20969,39.199173,0,0,11.030001,11.930109,519.1367,19.227285,61.044697,61,100,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/12/2015 12:00:00 AM,27.989998,16.86,0,0,89.58651,45.526955,0,0,12.424999,11.986665,531.1234,19.671238,61.066895,61,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/13/2015 12:00:00 AM,29.05,17.34,0,0,86.828865,42.771782,0,0,13.195,11.894896,543.0183,20.11179,71.0045,71,89.96624,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/14/2015 12:00:00 AM,29.330002,18.360003,0,0,89.15111,45.56154,0,0,13.845001,11.750093,554.76843,20.546978,71.022026,71,89.83481,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/15/2015 12:00:00 AM,26.79,17.99,0,6,97.385864,56.584442,0,0,12.389999,11.988769,566.7572,20.991009,71.03991,71,89.70068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/16/2015 12:00:00 AM,24.16,17.280003,0,9,100,67.922676,0,0,10.720001,11.878122,578.6353,21.430939,71.057625,71,89.56781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/17/2015 12:00:00 AM,25.49,15.9931965,0.4375,7,98.12934,57.47953,0,0,10.741598,11.882214,590.5175,21.871017,71.07534,71,89.43495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,2,3,8,10,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/18/2015 12:00:00 AM,23.88,14.640001,10.0625,23,97.86323,55.033333,0,0,9.26,11.437513,601.955,22.29463,71.0924,71,89.30701,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,7,4,4,2,4,9,11,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/19/2015 12:00:00 AM,25.059998,13.819999,0,3,92.14359,45.786213,0,0,9.439999,11.509443,613.4645,22.720905,71.109566,71,89.17825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,4,2,4,9,11,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/20/2015 12:00:00 AM,25.130001,12.770001,0.19166666,1,89.33589,41.279728,0,0,8.950001,11.301901,624.76636,23.139494,71.12642,71,89.05186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,4,2,4,9,11,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/21/2015 12:00:00 AM,24.37,14.120001,4.4083333,23,95.045906,50.183548,0,0,9.245001,11.4312935,636.19763,23.562876,71.14347,71,88.923965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/22/2015 12:00:00 AM,24.3,13.560001,0,3,93.852936,47.98437,0,0,8.93,11.292641,647.4903,23.981123,71.16032,71,88.79762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/23/2015 12:00:00 AM,25.78,13.51,0,0,89.08443,41.56526,0,0,9.645,11.585295,659.07556,24.410206,71.17759,71,88.668076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/24/2015 12:00:00 AM,24.87,14.95,0,5,95.56397,51.668518,0,0,9.91,11.673805,670.7494,24.842571,72.00031,72,82.49765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/25/2015 12:00:00 AM,26.650002,16.430002,0,3,93.2992,49.903923,0,0,11.540001,11.984318,682.7337,25.286432,72.015274,72,82.385445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/26/2015 12:00:00 AM,27.57,15.34,0,0,87.4656,41.34142,0,0,11.455,11.977979,694.7117,25.73006,72.03023,72,82.27329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/27/2015 12:00:00 AM,26.9,15.45,0,1,90.05357,44.58353,0,0,11.174999,11.949474,706.66113,26.172634,72.04514,72,82.16142,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/28/2015 12:00:00 AM,26.9,15.63,0,1,90.488396,45.31867,0,0,11.264999,11.959913,718.62103,26.615593,72.060074,72,82.049446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/29/2015 12:00:00 AM,26.78,15.63,0,1,90.90193,45.84816,0,0,11.205,11.95309,730.5741,27.0583,72.075,72,81.93752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
..\..\..\files\weather\calibration\daily\Torrecuso.csv,6/30/2015 12:00:00 AM,28.96,16.6,0,0,85.44134,40.36929,0,0,12.779999,11.955147,742.52924,27.501083,72.08993,72,81.82555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,5,2,4,9,12,
