site,Date,temp,prec,RH,lw
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 1:00:00 AM,-0.5280561,0,73.268524,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 2:00:00 AM,-0.93216187,0,75.46437,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 3:00:00 AM,-1.0700002,0,76.23005,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 4:00:00 AM,-0.932177,0,75.464455,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 5:00:00 AM,-0.52808535,0,73.268684,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 6:00:00 AM,0.11473722,0,69.92085,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 7:00:00 AM,0.95248294,0,65.810905,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 8:00:00 AM,1.9280605,0,61.36055,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 9:00:00 AM,2.9749854,0,56.954414,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 10:00:00 AM,4.021911,0,52.89833,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 11:00:00 AM,4.9974914,0,49.407055,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 12:00:00 PM,5.835242,0,46.613575,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 1:00:00 PM,6.4780703,0,44.589554,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 2:00:00 PM,6.8821692,0,43.367542,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 3:00:00 PM,7.02,0,42.95933,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 4:00:00 PM,6.8821692,0,43.367542,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 5:00:00 PM,6.4780703,0,44.589554,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 6:00:00 PM,5.835242,0,46.613575,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 7:00:00 PM,4.9974914,0,49.407055,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 8:00:00 PM,4.021911,0,52.89833,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 9:00:00 PM,2.9749854,0,56.954414,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 10:00:00 PM,1.9280605,0,61.36055,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/27/2011 11:00:00 PM,0.95248294,0,65.810905,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 12:00:00 AM,0.70920163,0,72.61776,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 1:00:00 AM,0.22131473,0,75.226906,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 2:00:00 AM,-0.08538607,0,76.92051,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 3:00:00 AM,-0.19000006,0,77.50787,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 4:00:00 AM,-0.08539757,0,76.92058,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 5:00:00 AM,0.2212925,0,75.227036,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 6:00:00 AM,0.70917016,0,72.61793,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 7:00:00 AM,1.344987,0,69.36778,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 8:00:00 AM,2.085413,0,65.78565,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 9:00:00 AM,2.8799887,0,62.169308,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 10:00:00 AM,3.6745653,0,58.77334,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 11:00:00 AM,4.4149933,0,55.794247,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 12:00:00 PM,5.0508137,0,53.37018,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 1:00:00 PM,5.538696,0,51.589798,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 2:00:00 PM,5.8453918,0,50.504597,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 3:00:00 PM,5.95,0,50.140305,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 4:00:00 PM,5.8453918,0,50.504597,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 5:00:00 PM,5.538696,0,51.589798,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 6:00:00 PM,5.0508137,0,53.37018,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 7:00:00 PM,4.4149933,0,55.794247,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 8:00:00 PM,3.6745653,0,58.77334,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 9:00:00 PM,2.8799887,0,62.169308,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 10:00:00 PM,2.085413,0,65.78565,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/28/2011 11:00:00 PM,1.344987,0,69.36778,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 12:00:00 AM,-0.89267683,0,67.16238,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 1:00:00 AM,-1.4338022,0,69.88131,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 2:00:00 AM,-1.7739704,0,71.65317,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 3:00:00 AM,-1.8899999,0,72.268936,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 4:00:00 AM,-1.7739831,0,71.65324,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 5:00:00 AM,-1.4338268,0,69.88144,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 6:00:00 AM,-0.8927117,0,67.16255,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 7:00:00 AM,-0.18751411,0,63.79443,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 8:00:00 AM,0.6337076,0,60.10719,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 9:00:00 AM,1.5149878,0,56.412308,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 10:00:00 AM,2.3962688,0,52.968903,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 11:00:00 AM,3.217493,0,49.970047,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 12:00:00 PM,3.9226942,0,47.545563,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 1:00:00 PM,4.4638147,0,45.774128,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 2:00:00 PM,4.803977,0,44.698326,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 3:00:00 PM,4.92,0,44.33787,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 4:00:00 PM,4.803977,0,44.698326,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 5:00:00 PM,4.4638147,0,45.774128,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 6:00:00 PM,3.9226942,0,47.545563,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 7:00:00 PM,3.217493,0,49.970047,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 8:00:00 PM,2.3962688,0,52.968903,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 9:00:00 PM,1.5149878,0,56.412308,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 10:00:00 PM,0.6337076,0,60.10719,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/29/2011 11:00:00 PM,-0.18751411,0,63.79443,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 12:00:00 AM,-0.66096103,0,67.91347,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 1:00:00 AM,-1.2084433,0,70.69035,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 2:00:00 AM,-1.5526075,0,72.500626,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 3:00:00 AM,-1.6700001,0,73.12986,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 4:00:00 AM,-1.5526204,0,72.500694,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 5:00:00 AM,-1.2084682,0,70.69049,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 6:00:00 AM,-0.6609963,0,67.91364,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 7:00:00 AM,0.052485492,0,64.47545,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 8:00:00 AM,0.8833544,0,60.713787,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 9:00:00 AM,1.7749873,0,56.94686,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 10:00:00 AM,2.6666212,0,53.438686,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 11:00:00 AM,3.4974926,0,50.385433,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 12:00:00 PM,4.210978,0,47.918385,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 1:00:00 PM,4.7584553,0,46.116688,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 2:00:00 PM,5.102614,0,45.022865,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 3:00:00 PM,5.22,0,44.656433,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 4:00:00 PM,5.102614,0,45.022865,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 5:00:00 PM,4.7584553,0,46.116688,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 6:00:00 PM,4.210978,0,47.918385,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 7:00:00 PM,3.4974926,0,50.385433,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 8:00:00 PM,2.6666212,0,53.438686,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 9:00:00 PM,1.7749873,0,56.94686,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 10:00:00 PM,0.8833544,0,60.713787,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/30/2011 11:00:00 PM,0.052485492,0,64.47545,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 12:00:00 AM,0.22381738,0,70.17664,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 1:00:00 AM,-0.42934713,0,73.589066,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 2:00:00 AM,-0.8399465,0,75.828674,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 3:00:00 AM,-0.9799998,0,76.60988,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 4:00:00 AM,-0.83996195,0,75.828766,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 5:00:00 AM,-0.42937687,0,73.589226,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 6:00:00 AM,0.2237753,0,70.17686,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 7:00:00 AM,1.0749829,0,65.9915,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 8:00:00 AM,2.0662372,0,61.46444,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 9:00:00 AM,3.129985,0,56.987743,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 10:00:00 AM,4.1937337,0,52.8718,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 11:00:00 AM,5.184991,0,49.333126,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 12:00:00 PM,6.0362034,0,46.50465,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 1:00:00 PM,6.6893616,0,44.45697,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 2:00:00 PM,7.099954,0,43.2214,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 3:00:00 PM,7.24,0,42.80879,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 4:00:00 PM,7.099954,0,43.2214,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 5:00:00 PM,6.6893616,0,44.45697,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 6:00:00 PM,6.0362034,0,46.50465,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 7:00:00 PM,5.184991,0,49.333126,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 8:00:00 PM,4.1937337,0,52.8718,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 9:00:00 PM,3.129985,0,56.987743,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 10:00:00 PM,2.0662372,0,61.46444,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,1/31/2011 11:00:00 PM,1.0749829,0,65.9915,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 12:00:00 AM,-1.4359899,0,63.010483,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 1:00:00 AM,-2.40938,0,67.70378,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 2:00:00 AM,-3.021283,0,70.85278,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 3:00:00 AM,-3.2299998,0,71.963905,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 4:00:00 AM,-3.0213058,0,70.852905,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 5:00:00 AM,-2.4094243,0,67.704,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 6:00:00 AM,-1.4360526,0,63.010777,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 7:00:00 AM,-0.16752538,0,57.429253,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 8:00:00 AM,1.309709,0,51.612602,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 9:00:00 AM,2.894978,0,46.090527,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 10:00:00 AM,4.4802485,0,41.219463,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 11:00:00 AM,5.9574876,0,37.192844,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 12:00:00 PM,7.2260213,0,34.083782,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 1:00:00 PM,8.199402,0,31.894722,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 2:00:00 PM,8.811295,0,30.599281,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 3:00:00 PM,9.02,0,30.170975,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 4:00:00 PM,8.811295,0,30.599281,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 5:00:00 PM,8.199402,0,31.894722,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 6:00:00 PM,7.2260213,0,34.083782,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 7:00:00 PM,5.9574876,0,37.192844,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 8:00:00 PM,4.4802485,0,41.219463,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 9:00:00 PM,2.894978,0,46.090527,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 10:00:00 PM,1.309709,0,51.612602,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/1/2011 11:00:00 PM,-0.16752538,0,57.429253,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 12:00:00 AM,-3.0189483,0,57.73418,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 1:00:00 AM,-4.148081,0,62.825127,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 2:00:00 AM,-4.857888,0,66.28023,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 3:00:00 AM,-5.0999994,0,67.50667,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 4:00:00 AM,-4.857915,0,66.28037,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 5:00:00 AM,-4.148132,0,62.82537,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 6:00:00 AM,-3.019021,0,57.734497,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 7:00:00 AM,-1.5475296,0,51.775795,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 8:00:00 AM,0.1660621,0,45.6838,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 9:00:00 AM,2.0049741,0,40.019802,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 10:00:00 AM,3.843888,0,35.12781,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 11:00:00 AM,5.5574846,0,31.163517,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 12:00:00 PM,7.028984,0,28.155458,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 1:00:00 PM,8.158106,0,26.066875,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 2:00:00 PM,8.867901,0,24.84285,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 3:00:00 PM,9.11,0,24.440166,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 4:00:00 PM,8.867901,0,24.84285,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 5:00:00 PM,8.158106,0,26.066875,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 6:00:00 PM,7.028984,0,28.155458,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 7:00:00 PM,5.5574846,0,31.163517,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 8:00:00 PM,3.843888,0,35.12781,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 9:00:00 PM,2.0049741,0,40.019802,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 10:00:00 PM,0.1660621,0,45.6838,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/2/2011 11:00:00 PM,-1.5475296,0,51.775795,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 12:00:00 AM,-0.6154874,0,64.86107,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 1:00:00 AM,-1.6000018,0,69.71508,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 2:00:00 AM,-2.218898,0,72.97296,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 3:00:00 AM,-2.4300003,0,74.122696,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 4:00:00 AM,-2.2189214,0,72.97308,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 5:00:00 AM,-1.6000468,0,69.71531,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 6:00:00 AM,-0.6155508,0,64.861374,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 7:00:00 AM,0.6674739,0,59.0913,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 8:00:00 AM,2.1615908,0,53.081352,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 9:00:00 AM,3.7649775,0,47.379066,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 10:00:00 AM,5.3683653,0,42.351948,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 11:00:00 AM,6.862487,0,38.19859,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 12:00:00 PM,8.145518,0,34.993183,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 1:00:00 PM,9.130024,0,32.73714,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 2:00:00 PM,9.74891,0,31.402412,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 3:00:00 PM,9.96,0,30.961174,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 4:00:00 PM,9.74891,0,31.402412,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 5:00:00 PM,9.130024,0,32.73714,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 6:00:00 PM,8.145518,0,34.993183,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 7:00:00 PM,6.862487,0,38.19859,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 8:00:00 PM,5.3683653,0,42.351948,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 9:00:00 PM,3.7649775,0,47.379066,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 10:00:00 PM,2.1615908,0,53.081352,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/3/2011 11:00:00 PM,0.6674739,0,59.0913,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 12:00:00 AM,-1.6203092,0,57.25833,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 1:00:00 AM,-3.003715,0,63.43457,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 2:00:00 AM,-3.8733666,0,67.6952,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 3:00:00 AM,-4.17,0,69.22055,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 4:00:00 AM,-3.8733993,0,67.695366,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 5:00:00 AM,-3.003778,0,63.434868,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 6:00:00 AM,-1.6203984,0,57.25871,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 7:00:00 AM,0.1824635,0,50.191647,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 8:00:00 AM,2.281945,0,43.159603,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 9:00:00 AM,4.5349684,0,36.810905,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 10:00:00 AM,6.787994,0,31.487068,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 11:00:00 AM,8.887482,0,27.290573,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 12:00:00 PM,10.690353,0,24.182241,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 1:00:00 PM,12.073746,0,22.065151,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 2:00:00 PM,12.943382,0,20.84088,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 3:00:00 PM,13.24,0,20.440859,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 4:00:00 PM,12.943382,0,20.84088,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 5:00:00 PM,12.073746,0,22.065151,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 6:00:00 PM,10.690353,0,24.182241,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 7:00:00 PM,8.887482,0,27.290573,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 8:00:00 PM,6.787994,0,31.487068,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 9:00:00 PM,4.5349684,0,36.810905,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 10:00:00 PM,2.281945,0,43.159603,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/4/2011 11:00:00 PM,0.1824635,0,50.191647,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 12:00:00 AM,1.0556966,0,65.989716,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 1:00:00 AM,-0.08138191,0,71.647194,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 2:00:00 AM,-0.7961846,0,75.479485,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 3:00:00 AM,-1.04,0,76.838455,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 4:00:00 AM,-0.7962114,0,75.47963,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 5:00:00 AM,-0.081433706,0,71.64747,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 6:00:00 AM,1.0556233,0,65.99007,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 7:00:00 AM,2.5374703,0,59.350555,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 8:00:00 AM,4.263121,0,52.540653,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 9:00:00 AM,6.1149745,0,46.186775,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 10:00:00 AM,7.9668293,0,40.67922,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 11:00:00 AM,9.692486,0,36.200867,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 12:00:00 PM,11.17434,0,32.792534,0,
..\..\..\files\weather\calibration\daily\Castions di Strada.csv,2/5/2011 1:00:00 PM,12.311408,0,30.42031,0,
