site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,onsRule310,onsEpi,onsIpi,onsDmcast,onsMagarey,onsUCSC,onsmisfits,onslaore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/25/2025 12:00:00 AM,22.3,14.4,0.4,2,81,51,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/26/2025 12:00:00 AM,17.8,13.25,0.5,9,93,62,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/27/2025 12:00:00 AM,20.57,10.84,0,1,87,51,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/28/2025 12:00:00 AM,20.76,13.02,0,7,91,60,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/29/2025 12:00:00 AM,23.63,11.12,0,6,93,49,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,4/30/2025 12:00:00 AM,25.63,12.03,0,2,86,40,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,5/1/2025 12:00:00 AM,26.1,12.64,0,0,83,36,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,5/2/2025 12:00:00 AM,28.47,10.4,0,1,88,33,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,5/3/2025 12:00:00 AM,30.3,12.5,0,1,89,31,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\eleonora.delcavallo\Desktop\workshop modellistica\output_stations\\hourly\Cento di Ferrara.csv,5/4/2025 12:00:00 AM,29.1,16.35,0,0,73,35,-33.41318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
