site,Date,temp,prec,RH,lw
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 2:00:00 PM,14.587532,0,43.666622,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 3:00:00 PM,14.77,0,43.155476,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 4:00:00 PM,14.587532,0,43.666622,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 5:00:00 PM,14.052564,0,45.20478,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 6:00:00 PM,13.2015505,0,47.778404,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 7:00:00 PM,12.092489,0,51.382275,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 8:00:00 PM,10.800961,0,55.968243,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 9:00:00 PM,9.414981,0,61.406082,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 10:00:00 PM,8.029002,0,67.44182,0,
..\..\..\files\Weather\daily\Calosso.csv,3/16/2018 11:00:00 PM,6.7374773,0,73.6686,0,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 12:00:00 AM,6.8005776,0.51666665,90.91698,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 1:00:00 AM,6.3770537,0.51666665,93.60579,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 2:00:00 AM,6.110813,0.51666665,95.34151,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 3:00:00 AM,6.0200005,0.51666665,95.94174,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 4:00:00 AM,6.110803,0.51666665,95.341576,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 5:00:00 AM,6.377034,0.51666665,93.60592,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 6:00:00 AM,6.8005505,0.51666665,90.91715,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 7:00:00 AM,7.352489,0.51666665,87.541695,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 8:00:00 AM,7.995237,0.51666665,83.78622,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 9:00:00 AM,8.684991,0.51666665,79.95519,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 10:00:00 AM,9.374745,0.51666665,76.31901,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 11:00:00 AM,10.017495,0.51666665,73.09646,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 12:00:00 PM,10.569437,0.51666665,70.450386,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 1:00:00 PM,10.992957,0.51666665,68.49263,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 2:00:00 PM,11.259192,0.51666665,67.29314,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 3:00:00 PM,11.35,0.51666665,66.889404,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 4:00:00 PM,11.259192,0.51666665,67.29314,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 5:00:00 PM,10.992957,0.51666665,68.49263,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 6:00:00 PM,10.569437,0.51666665,70.450386,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 7:00:00 PM,10.017495,0.51666665,73.09646,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 8:00:00 PM,9.374745,0.51666665,76.31901,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 9:00:00 PM,8.684991,0.51666665,79.95519,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 10:00:00 PM,7.995237,0.51666665,83.78622,1,
..\..\..\files\Weather\daily\Calosso.csv,3/17/2018 11:00:00 PM,7.352489,0.51666665,87.541695,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 12:00:00 AM,4.875548,0.42083335,87.199745,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 1:00:00 AM,4.563268,0.42083335,89.1232,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 2:00:00 AM,4.36696,0.42083335,90.35657,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 3:00:00 AM,4.3,0.42083335,90.781624,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 4:00:00 AM,4.3669524,0.42083335,90.35663,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 5:00:00 AM,4.5632544,0.42083335,89.12328,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 6:00:00 AM,4.875528,0.42083335,87.19985,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 7:00:00 AM,5.2824917,0.42083335,84.7624,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 8:00:00 AM,5.7564125,0.42083335,82.01931,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 9:00:00 AM,6.2649927,0.42083335,79.185394,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 10:00:00 AM,6.7735734,0.42083335,76.46043,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 11:00:00 AM,7.2474957,0.42083335,74.0152,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 12:00:00 PM,7.654462,0.42083335,71.98504,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 1:00:00 PM,7.966738,0.42083335,70.46944,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 2:00:00 PM,8.163043,0.42083335,69.534966,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 3:00:00 PM,8.23,0.42083335,69.219406,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 4:00:00 PM,8.163043,0.42083335,69.534966,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 5:00:00 PM,7.966738,0.42083335,70.46944,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 6:00:00 PM,7.654462,0.42083335,71.98504,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 7:00:00 PM,7.2474957,0.42083335,74.0152,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 8:00:00 PM,6.7735734,0.42083335,76.46043,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 9:00:00 PM,6.2649927,0.42083335,79.185394,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 10:00:00 PM,5.7564125,0.42083335,82.01931,1,
..\..\..\files\Weather\daily\Calosso.csv,3/18/2018 11:00:00 PM,5.2824917,0.42083335,84.7624,1,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 12:00:00 AM,3.926731,0,82.70238,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 1:00:00 AM,3.4618876,0,85.45575,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 2:00:00 AM,3.1696727,0,87.238914,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 3:00:00 AM,3.0699997,0,87.856606,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 4:00:00 AM,3.1696618,0,87.23898,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 5:00:00 AM,3.4618664,0,85.45588,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 6:00:00 AM,3.926701,0,82.70255,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 7:00:00 AM,4.5324874,0,79.26178,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 8:00:00 AM,5.237942,0,75.454796,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 9:00:00 AM,5.9949894,0,71.59494,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 10:00:00 AM,6.752037,0,67.954346,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 11:00:00 AM,7.457494,0,64.7472,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 12:00:00 PM,8.063284,0,62.12781,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 1:00:00 PM,8.528123,0,60.19815,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 2:00:00 PM,8.820333,0,59.01946,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 3:00:00 PM,8.92,0,58.62336,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 4:00:00 PM,8.820333,0,59.01946,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 5:00:00 PM,8.528123,0,60.19815,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 6:00:00 PM,8.063284,0,62.12781,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 7:00:00 PM,7.457494,0,64.7472,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 8:00:00 PM,6.752037,0,67.954346,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 9:00:00 PM,5.9949894,0,71.59494,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 10:00:00 PM,5.237942,0,75.454796,0,
..\..\..\files\Weather\daily\Calosso.csv,3/19/2018 11:00:00 PM,4.5324874,0,79.26178,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 12:00:00 AM,4.2399273,0,80.71019,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 1:00:00 AM,3.578022,0,84.55629,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 2:00:00 AM,3.161928,0,87.0786,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 3:00:00 AM,3.0200005,0,87.95806,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 4:00:00 AM,3.1619122,0,87.07868,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 5:00:00 AM,3.5779917,0,84.556465,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 6:00:00 AM,4.2398844,0,80.710434,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 7:00:00 AM,5.102483,0,75.988045,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 8:00:00 AM,6.1070023,0,70.8734,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 9:00:00 AM,7.184985,0,65.80828,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 10:00:00 AM,8.262969,0,61.144375,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 11:00:00 AM,9.267491,0,57.12884,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 12:00:00 PM,10.130095,0,53.915142,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 1:00:00 PM,10.791994,0,51.586174,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 2:00:00 PM,11.208081,0,50.179863,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 3:00:00 PM,11.35,0,49.710056,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 4:00:00 PM,11.208081,0,50.179863,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 5:00:00 PM,10.791994,0,51.586174,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 6:00:00 PM,10.130095,0,53.915142,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 7:00:00 PM,9.267491,0,57.12884,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 8:00:00 PM,8.262969,0,61.144375,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 9:00:00 PM,7.184985,0,65.80828,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 10:00:00 PM,6.1070023,0,70.8734,0,
..\..\..\files\Weather\daily\Calosso.csv,3/20/2018 11:00:00 PM,5.102483,0,75.988045,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 12:00:00 AM,3.146524,0,80.15425,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 1:00:00 AM,2.654664,0,82.99934,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 2:00:00 AM,2.3454657,0,84.84544,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 3:00:00 AM,2.2399998,0,85.48559,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 4:00:00 AM,2.345454,0,84.84553,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 5:00:00 AM,2.6546416,0,82.99947,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 6:00:00 AM,3.1464922,0,80.154434,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 7:00:00 AM,3.787487,0,76.60864,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 8:00:00 AM,4.5339427,0,72.69833,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 9:00:00 AM,5.334989,0,68.74808,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 10:00:00 AM,6.136036,0,65.036026,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 11:00:00 AM,6.8824935,0,61.777515,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 12:00:00 PM,7.523492,0,59.124535,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 1:00:00 PM,8.0153475,0,57.175106,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 2:00:00 PM,8.32454,0,55.986477,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 3:00:00 PM,8.43,0,55.5874,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 4:00:00 PM,8.32454,0,55.986477,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 5:00:00 PM,8.0153475,0,57.175106,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 6:00:00 PM,7.523492,0,59.124535,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 7:00:00 PM,6.8824935,0,61.777515,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 8:00:00 PM,6.136036,0,65.036026,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 9:00:00 PM,5.334989,0,68.74808,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 10:00:00 PM,4.5339427,0,72.69833,0,
..\..\..\files\Weather\daily\Calosso.csv,3/21/2018 11:00:00 PM,3.787487,0,76.60864,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 12:00:00 AM,2.188655,0,70.854355,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 1:00:00 AM,1.2073189,0,76.01331,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 2:00:00 AM,0.5904208,0,79.47022,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 3:00:00 AM,0.3800001,0,80.689156,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 4:00:00 AM,0.5903976,0,79.47035,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 5:00:00 AM,1.2072742,0,76.013565,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 6:00:00 AM,2.1885917,0,70.85467,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 7:00:00 AM,3.4674742,0,64.708046,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 8:00:00 AM,4.9567676,0,58.288204,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 9:00:00 AM,6.5549774,0,52.17854,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 10:00:00 AM,8.153189,0,46.775673,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 11:00:00 AM,9.642487,0,42.298824,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 12:00:00 PM,10.921376,0,38.83485,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 1:00:00 PM,11.902702,0,36.39177,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 2:00:00 PM,12.51959,0,34.944283,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 3:00:00 PM,12.73,0,34.465416,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 4:00:00 PM,12.51959,0,34.944283,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 5:00:00 PM,11.902702,0,36.39177,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 6:00:00 PM,10.921376,0,38.83485,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 7:00:00 PM,9.642487,0,42.298824,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 8:00:00 PM,8.153189,0,46.775673,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 9:00:00 PM,6.5549774,0,52.17854,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 10:00:00 PM,4.9567676,0,58.288204,0,
..\..\..\files\Weather\daily\Calosso.csv,3/22/2018 11:00:00 PM,3.4674742,0,64.708046,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 12:00:00 AM,3.80435,0,72.2845,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 1:00:00 AM,2.76024,0,77.82175,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 2:00:00 AM,2.1038804,0,81.544205,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 3:00:00 AM,1.8799996,0,82.859024,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 4:00:00 AM,2.1038558,0,81.54435,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 5:00:00 AM,2.7601926,0,77.82201,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 6:00:00 AM,3.8042827,0,72.28484,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 7:00:00 AM,5.1649723,0,65.71738,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 8:00:00 AM,6.749532,0,58.895187,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 9:00:00 AM,8.449976,0,52.441017,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 10:00:00 AM,10.150421,0,46.767597,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 11:00:00 AM,11.734986,0,42.093002,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 12:00:00 PM,13.095683,0,38.49388,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 1:00:00 PM,14.139783,0,35.965496,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 2:00:00 PM,14.796132,0,34.4716,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 3:00:00 PM,15.02,0,33.97807,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 4:00:00 PM,14.796132,0,34.4716,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 5:00:00 PM,14.139783,0,35.965496,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 6:00:00 PM,13.095683,0,38.49388,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 7:00:00 PM,11.734986,0,42.093002,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 8:00:00 PM,10.150421,0,46.767597,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 9:00:00 PM,8.449976,0,52.441017,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 10:00:00 PM,6.749532,0,58.895187,0,
..\..\..\files\Weather\daily\Calosso.csv,3/23/2018 11:00:00 PM,5.1649723,0,65.71738,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 12:00:00 AM,3.3310213,0,77.201065,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 1:00:00 AM,2.5817096,0,81.412254,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 2:00:00 AM,2.1106691,0,84.19046,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 3:00:00 AM,1.9499998,0,85.16215,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 4:00:00 AM,2.1106515,0,84.19057,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 5:00:00 AM,2.5816755,0,81.41245,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 6:00:00 AM,3.3309731,0,77.20134,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 7:00:00 AM,4.3074803,0,72.073555,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 8:00:00 AM,5.444649,0,66.57549,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 9:00:00 AM,6.664983,0,61.19057,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 10:00:00 AM,7.885318,0,56.287746,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 11:00:00 AM,9.0224905,0,52.11151,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 12:00:00 PM,9.999002,0,48.800674,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 1:00:00 PM,10.748307,0,46.41954,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 2:00:00 PM,11.219339,0,44.989388,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 3:00:00 PM,11.38,0,44.51292,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 4:00:00 PM,11.219339,0,44.989388,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 5:00:00 PM,10.748307,0,46.41954,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 6:00:00 PM,9.999002,0,48.800674,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 7:00:00 PM,9.0224905,0,52.11151,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 8:00:00 PM,7.885318,0,56.287746,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 9:00:00 PM,6.664983,0,61.19057,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 10:00:00 PM,5.444649,0,66.57549,0,
..\..\..\files\Weather\daily\Calosso.csv,3/24/2018 11:00:00 PM,4.3074803,0,72.073555,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 12:00:00 AM,5.809972,0,83.391716,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 1:00:00 AM,5.115488,0,87.51226,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 2:00:00 AM,4.6789136,0,90.218765,1,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 3:00:00 AM,4.5300007,0,91.163216,1,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 4:00:00 AM,4.6788974,0,90.21886,1,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 5:00:00 AM,5.115456,0,87.51246,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 6:00:00 AM,5.809927,0,83.391975,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 7:00:00 AM,6.7149825,0,78.343605,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 8:00:00 AM,7.768944,0,72.89027,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 9:00:00 AM,8.899984,0,67.50532,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 10:00:00 AM,10.031027,0,62.56145,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 11:00:00 AM,11.084991,0,58.31676,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 12:00:00 PM,11.990051,0,54.928024,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 1:00:00 PM,12.684529,0,52.477074,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 2:00:00 PM,13.121096,0,50.999157,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 3:00:00 PM,13.27,0,50.505783,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 4:00:00 PM,13.121096,0,50.999157,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 5:00:00 PM,12.684529,0,52.477074,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 6:00:00 PM,11.990051,0,54.928024,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 7:00:00 PM,11.084991,0,58.31676,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 8:00:00 PM,10.031027,0,62.56145,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 9:00:00 PM,8.899984,0,67.50532,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 10:00:00 PM,7.768944,0,72.89027,0,
..\..\..\files\Weather\daily\Calosso.csv,3/25/2018 11:00:00 PM,6.7149825,0,78.343605,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 12:00:00 AM,4.6483736,0,71.19712,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 1:00:00 AM,3.515268,0,77.09458,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 2:00:00 AM,2.802963,0,81.08018,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 3:00:00 AM,2.5599995,0,82.49182,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 4:00:00 AM,2.802936,0,81.08034,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 5:00:00 AM,3.5152164,0,77.09486,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 6:00:00 AM,4.6483006,0,71.19749,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 7:00:00 AM,6.1249695,0,64.25393,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 8:00:00 AM,7.844591,0,57.104355,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 9:00:00 AM,9.689974,0,50.40505,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 10:00:00 AM,11.535358,0,44.57291,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 11:00:00 AM,13.254985,0,39.811176,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 12:00:00 PM,14.731662,0,36.174103,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 1:00:00 PM,15.864757,0,33.63534,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 2:00:00 PM,16.57705,0,32.141964,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 3:00:00 PM,16.82,0,31.649733,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 4:00:00 PM,16.57705,0,32.141964,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 5:00:00 PM,15.864757,0,33.63534,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 6:00:00 PM,14.731662,0,36.174103,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 7:00:00 PM,13.254985,0,39.811176,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 8:00:00 PM,11.535358,0,44.57291,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 9:00:00 PM,9.689974,0,50.40505,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 10:00:00 PM,7.844591,0,57.104355,0,
..\..\..\files\Weather\daily\Calosso.csv,3/26/2018 11:00:00 PM,6.1249695,0,64.25393,0,
..\..\..\files\Weather\daily\Calosso.csv,3/27/2018 12:00:00 AM,7.2824574,0,80.231064,0,
..\..\..\files\Weather\daily\Calosso.csv,3/27/2018 1:00:00 AM,6.3750196,0,85.390686,0,
..\..\..\files\Weather\daily\Calosso.csv,3/27/2018 2:00:00 AM,5.804576,0,88.823555,0,
